id,segment_risks,label,category,source
normal_잔고 및 거래내역_[수정]20210131 124527,"[1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 124739,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 124905,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 125323,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 125437,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 125636,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 125813,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 125948,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 130130,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 130335,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 130515,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 130635,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 130832,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 130957,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 131144,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 131342,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 131624,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 131826,"[1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 132027,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 132248,"[1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 132449,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 132628,"[1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 132853,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 133108,"[1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 133308,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 133453,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 133738,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 134015,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 134226,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 134451,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 134713,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 135020,"[1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 135339,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 144223,"[1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 144408,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 144621,"[1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 144919,"[1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 145119,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 145332,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 145550,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 145804,"[1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 150013,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 151033,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 151237,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 151535,"[1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 151728,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 151903,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 152049,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 152223,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 152415,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 152538,"[1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 152735,"[1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 152928,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 154259,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 154547,"[1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 154729,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 154859,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 155006,"[1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 155101,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 155405,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 155507,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 155635,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 155737,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 155905,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 160044,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 160153,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 160348,"[1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 160454,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 160640,"[1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 160819,"[1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 160913,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 161050,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 161155,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 161303,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 161421,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 161542,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 161700,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 161804,"[1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 162050,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 162204,"[1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 162255,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 162448,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 162553,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 162714,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 162835,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 162955,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 200351,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 200458,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 200628,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 200749,"[1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 200849,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 200954,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 201120,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 201237,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 201500,"[1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 201605,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 201713,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 201854,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 202039,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 202247,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 202436,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 202559,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 202720,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 202924,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 203033,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 203147,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 203247,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 203413,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 203540,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 203717,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 203850,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 204010,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 204114,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 204232,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 204417,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 204531,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 204646,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 204805,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 204918,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 205040,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 205232,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 205419,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 205557,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 205728,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 205920,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 210112,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 224701,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 224756,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 224944,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 225127,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 225346,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 225529,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 225648,"[1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 225839,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210131 230007,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 094701,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 095005,"[1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 095052,"[1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 095240,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 095406,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 095534,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 095722,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 095852,"[1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 095948,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 100241,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 100345,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 100530,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 100655,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 100826,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 100944,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 101105,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 101234,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 101412,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 101527,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 101652,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 101817,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 101945,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 102133,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 102311,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 102432,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 102606,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 102744,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 102909,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 103055,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 103237,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 103419,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 103549,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 103731,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 103905,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 104028,"[1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 104120,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 104222,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 104322,"[1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 104419,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 104520,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 104637,"[1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 104738,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 104901,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 105025,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 105149,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 105256,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 105357,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 105503,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 105607,"[1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 105704,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 105829,"[1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 110006,"[1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 110106,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 110229,"[1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 110330,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 110445,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 120709,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 120843,"[1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 120947,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 121046,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 121141,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 121257,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 121359,"[1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 121456,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 121547,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 121649,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 121743,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 121848,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 122047,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 122257,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 122442,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 122559,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 122714,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 122812,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 122958,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 123124,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 123245,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 123344,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 123450,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 123559,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 123744,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 160202,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 160344,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 160634,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 160817,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 161010,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 161154,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 161307,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 161429,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 161603,"[1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 161719,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 161844,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 162026,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 162221,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 164008,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 164202,"[1, 1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 164338,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 164512,"[1, 1, 1, 1, 1, 1]",0,잔고 및 거래내역,original
normal_잔고 및 거래내역_[수정]20210201 164644,"[1, 1, 1, 1]",0,잔고 및 거래내역,original
